qseqid	General functional category	Functional category	DB ID	Protein description	DB description	EC number	KO	CDD ID	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
tr|M1WQQ7|M1WQQ7_PSEP2	METABOLISM	Energy production and conversion 	COG2080	Aldehyde, CO, or xanthine dehydrogenase, Fe-S subunit, CoxS/CutS family	Aldehyde, CO, or xanthine dehydrogenase, Fe-S subunit, CoxS/CutS family [Energy production and conversion]. Aldehyde, CO, or xanthine dehydrogenase, Fe-S subunit, CoxS/CutS family is part of the Pathway/BioSystem: Non-phosphorylated Entner-Doudoroff pathway	1.2.99.2	K07302	CDD:441683	47.468	158.0	80.0	2.0	1.0	158.0	1.0	155.0	5.8299999999999995e-74	236.0
tr|M1YSW3|M1YSW3_9FIRM	POORLY CHARACTERIZED	Function unknown 	COG1302	Uncharacterized conserved protein YloU, alkaline shock protein (Asp23) family	Uncharacterized conserved protein YloU, alkaline shock protein (Asp23) family [Function unknown]. 		K01875	CDD:440913	51.754	114.0	54.0	1.0	5.0	118.0	2.0	114.0	4.05e-46	142.0
tr|M1YW01|M1YW01_9FIRM	METABOLISM	Lipid transport and metabolism 	COG0183	Acetyl-CoA acetyltransferase	Acetyl-CoA acetyltransferase [Lipid transport and metabolism]. Acetyl-CoA acetyltransferase is part of the Pathway/BioSystem: Fatty acid biosynthesis	2.3.1.9	K06406	CDD:439953	64.031	392.0	139.0	2.0	1.0	392.0	1.0	390.0	0.0	670.0
tr|M1Z9Q4|M1Z9Q4_9FIRM	CELLULAR PROCESSES AND SIGNALING	Signal transduction mechanisms 	COG0835	Chemotaxis signal transduction protein CheW	Chemotaxis signal transduction protein CheW [Signal transduction mechanisms]. 	2.7.13.3		CDD:440597	40.541	148.0	87.0	1.0	1.0	148.0	5.0	151.0	2.47e-52	160.0
tr|M1ZA28|M1ZA28_9FIRM	METABOLISM	Lipid transport and metabolism 	COG1788	Acyl CoA:acetate/3-ketoacid CoA transferase, alpha subunit	Acyl CoA:acetate/3-ketoacid CoA transferase, alpha subunit [Lipid transport and metabolism]. 	2.8.3.5	K01031	CDD:441394	55.455	220.0	92.0	3.0	1.0	216.0	1.0	218.0	3.38e-114	322.0
tr|M1ZGP3|M1ZGP3_9FIRM	CELLULAR PROCESSES AND SIGNALING	Cell wall/membrane/envelope biogenesis 	COG0451	Nucleoside-diphosphate-sugar epimerase	Nucleoside-diphosphate-sugar epimerase [Cell wall/membrane/envelope biogenesis]. 		K03274,K00060,K00100,K01784,K01710	CDD:440220	27.586	319.0	198.0	13.0	3.0	313.0	1.0	294.0	1.73e-64	202.0
tr|M2YDL9|M2YDL9_9MICC	POORLY CHARACTERIZED	General function prediction only 	COG4447	Uncharacterized conserved protein related to plant photosystem II stability/assembly factor	Uncharacterized conserved protein related to plant photosystem II stability/assembly factor [General function prediction only]. 		K01238	CDD:443546	28.105	153.0	93.0	6.0	95.0	239.0	3.0	146.0	3.78e-18	76.6
tr|M2YDL9|M2YDL9_9MICC	POORLY CHARACTERIZED	General function prediction only 	COG4447	Uncharacterized conserved protein related to plant photosystem II stability/assembly factor	Uncharacterized conserved protein related to plant photosystem II stability/assembly factor [General function prediction only]. 		K01238	CDD:443546	23.871	155.0	95.0	8.0	138.0	282.0	5.0	146.0	9.2e-13	61.9
tr|M2YDL9|M2YDL9_9MICC	POORLY CHARACTERIZED	General function prediction only 	COG4447	Uncharacterized conserved protein related to plant photosystem II stability/assembly factor	Uncharacterized conserved protein related to plant photosystem II stability/assembly factor [General function prediction only]. 		K01238	CDD:443546	27.885	104.0	69.0	2.0	183.0	283.0	6.0	106.0	2.66e-12	60.8
tr|M2YDL9|M2YDL9_9MICC	POORLY CHARACTERIZED	General function prediction only 	COG4447	Uncharacterized conserved protein related to plant photosystem II stability/assembly factor	Uncharacterized conserved protein related to plant photosystem II stability/assembly factor [General function prediction only]. 		K01238	CDD:443546	23.03	165.0	100.0	6.0	56.0	202.0	1.0	156.0	2.61e-06	43.5
tr|M2YDL9|M2YDL9_9MICC	POORLY CHARACTERIZED	General function prediction only 	COG4447	Uncharacterized conserved protein related to plant photosystem II stability/assembly factor	Uncharacterized conserved protein related to plant photosystem II stability/assembly factor [General function prediction only]. 		K01238	CDD:443546	31.343	67.0	45.0	1.0	217.0	283.0	1.0	66.0	3.14e-05	40.4
tr|M3A349|M3A349_STRMB	METABOLISM	Energy production and conversion 	COG0554	Glycerol kinase	Glycerol kinase [Energy production and conversion]. 	2.7.1.30		CDD:440320	59.839	498.0	195.0	3.0	9.0	505.0	3.0	496.0	0.0	906.0
tr|M4XGM6|M4XGM6_9PSED	CELLULAR PROCESSES AND SIGNALING	Intracellular trafficking, secretion, and vesicular transport 	COG3210	Large exoprotein involved in heme utilization or adhesion	Large exoprotein involved in heme utilization or adhesion [Intracellular trafficking, secretion, and vesicular transport]. 		K01238,K12516	CDD:442443	9.295	1646.0	1485.0	3.0	985.0	2626.0	31.0	1672.0	3.35e-17	86.7
tr|M4XGM6|M4XGM6_9PSED	CELLULAR PROCESSES AND SIGNALING	Intracellular trafficking, secretion, and vesicular transport 	COG3210	Large exoprotein involved in heme utilization or adhesion	Large exoprotein involved in heme utilization or adhesion [Intracellular trafficking, secretion, and vesicular transport]. 		K01238,K12516	CDD:442443	10.152	1645.0	1461.0	6.0	1394.0	3037.0	11.0	1639.0	1.7e-13	74.4
tr|M4XGM6|M4XGM6_9PSED	CELLULAR PROCESSES AND SIGNALING	Intracellular trafficking, secretion, and vesicular transport 	COG3210	Large exoprotein involved in heme utilization or adhesion	Large exoprotein involved in heme utilization or adhesion [Intracellular trafficking, secretion, and vesicular transport]. 		K01238,K12516	CDD:442443	11.237	1673.0	1469.0	7.0	175.0	1846.0	36.0	1693.0	3.03e-13	73.6
tr|M4XGM6|M4XGM6_9PSED	CELLULAR PROCESSES AND SIGNALING	Intracellular trafficking, secretion, and vesicular transport 	COG3210	Large exoprotein involved in heme utilization or adhesion	Large exoprotein involved in heme utilization or adhesion [Intracellular trafficking, secretion, and vesicular transport]. 		K01238,K12516	CDD:442443	10.322	1676.0	1481.0	5.0	1816.0	3470.0	21.0	1695.0	5.59e-12	69.4
tr|M4XGM6|M4XGM6_9PSED	CELLULAR PROCESSES AND SIGNALING	Cell wall/membrane/envelope biogenesis 	COG3468	Autotransporter adhesin AidA	Autotransporter adhesin AidA [Cell wall/membrane/envelope biogenesis, Intracellular trafficking, secretion, and vesicular transport]. 	3.4.21.-	K12516	CDD:442691	13.033	422.0	367.0	0.0	650.0	1071.0	17.0	438.0	0.000748	42.2
tr|M4XGM6|M4XGM6_9PSED	CELLULAR PROCESSES AND SIGNALING	Intracellular trafficking, secretion, and vesicular transport 	COG3468	Autotransporter adhesin AidA	Autotransporter adhesin AidA [Cell wall/membrane/envelope biogenesis, Intracellular trafficking, secretion, and vesicular transport]. 	3.4.21.-	K12516	CDD:442691	13.033	422.0	367.0	0.0	650.0	1071.0	17.0	438.0	0.000748	42.2
tr|M5TBI2|M5TBI2_9BACT	CELLULAR PROCESSES AND SIGNALING	Cell cycle control, cell division, chromosome partitioning 	COG1729	Cell division protein CpoB, coordinates peptidoglycan biosynthesis and outer membrane constriction	Cell division protein CpoB, coordinates peptidoglycan biosynthesis and outer membrane constriction [Cell cycle control, cell division, chromosome partitioning]. 		K01802	CDD:441335	25.843	89.0	61.0	4.0	15.0	102.0	26.0	110.0	8.56e-14	64.6
tr|M5TBI2|M5TBI2_9BACT	CELLULAR PROCESSES AND SIGNALING	Cell cycle control, cell division, chromosome partitioning 	COG1729	Cell division protein CpoB, coordinates peptidoglycan biosynthesis and outer membrane constriction	Cell division protein CpoB, coordinates peptidoglycan biosynthesis and outer membrane constriction [Cell cycle control, cell division, chromosome partitioning]. 		K01802	CDD:441335	30.769	65.0	43.0	2.0	34.0	98.0	7.0	69.0	7.27e-10	53.5
tr|M6DE26|M6DE26_9LEPT	CELLULAR PROCESSES AND SIGNALING	Cell motility 	COG1344	Flagellin and related hook-associated protein FlgL	Flagellin and related hook-associated protein FlgL [Cell motility]. 	6.2.1.17		CDD:440955	38.431	255.0	121.0	3.0	1.0	255.0	27.0	245.0	5.659999999999999e-60	187.0
tr|M7MJM9|M7MJM9_9FLAO	CELLULAR PROCESSES AND SIGNALING	Intracellular trafficking, secretion, and vesicular transport 	COG3210	Large exoprotein involved in heme utilization or adhesion	Large exoprotein involved in heme utilization or adhesion [Intracellular trafficking, secretion, and vesicular transport]. 		K01238,K12516	CDD:442443	12.763	1614.0	1373.0	6.0	1235.0	2847.0	1.0	1580.0	8.89e-15	78.3
tr|M7MJM9|M7MJM9_9FLAO	CELLULAR PROCESSES AND SIGNALING	Intracellular trafficking, secretion, and vesicular transport 	COG3210	Large exoprotein involved in heme utilization or adhesion	Large exoprotein involved in heme utilization or adhesion [Intracellular trafficking, secretion, and vesicular transport]. 		K01238,K12516	CDD:442443	10.893	1478.0	1294.0	6.0	470.0	1933.0	167.0	1635.0	2.59e-06	50.5
tr|M7MRY9|M7MRY9_9MICC	METABOLISM	Carbohydrate transport and metabolism 	COG2182	Maltose-binding periplasmic protein MalE	Maltose-binding periplasmic protein MalE [Carbohydrate transport and metabolism]. 		K00941,K10108,K05366,K02027	CDD:441785	38.747	431.0	235.0	12.0	13.0	437.0	3.0	410.0	3.13e-132	384.0
tr|M7N7V5|M7N7V5_9BACT	CELLULAR PROCESSES AND SIGNALING	Intracellular trafficking, secretion, and vesicular transport 	COG3210	Large exoprotein involved in heme utilization or adhesion	Large exoprotein involved in heme utilization or adhesion [Intracellular trafficking, secretion, and vesicular transport]. 		K01238,K12516	CDD:442443	12.23	1251.0	1090.0	1.0	133.0	1375.0	444.0	1694.0	8.91e-12	67.9
tr|M7N7V5|M7N7V5_9BACT	CELLULAR PROCESSES AND SIGNALING	Intracellular trafficking, secretion, and vesicular transport 	COG3210	Large exoprotein involved in heme utilization or adhesion	Large exoprotein involved in heme utilization or adhesion [Intracellular trafficking, secretion, and vesicular transport]. 		K01238,K12516	CDD:442443	13.343	1394.0	1187.0	5.0	41.0	1434.0	173.0	1545.0	1.98e-11	66.7
tr|M7N7V5|M7N7V5_9BACT	CELLULAR PROCESSES AND SIGNALING	Intracellular trafficking, secretion, and vesicular transport 	COG3210	Large exoprotein involved in heme utilization or adhesion	Large exoprotein involved in heme utilization or adhesion [Intracellular trafficking, secretion, and vesicular transport]. 		K01238,K12516	CDD:442443	13.067	750.0	651.0	1.0	597.0	1346.0	10.0	758.0	2.88e-10	62.9
tr|M7N7V5|M7N7V5_9BACT	CELLULAR PROCESSES AND SIGNALING	Intracellular trafficking, secretion, and vesicular transport 	COG3210	Large exoprotein involved in heme utilization or adhesion	Large exoprotein involved in heme utilization or adhesion [Intracellular trafficking, secretion, and vesicular transport]. 		K01238,K12516	CDD:442443	13.354	1303.0	1092.0	6.0	41.0	1341.0	3.0	1270.0	5.27e-10	62.1
tr|M7N7V5|M7N7V5_9BACT	CELLULAR PROCESSES AND SIGNALING	Intracellular trafficking, secretion, and vesicular transport 	COG3210	Large exoprotein involved in heme utilization or adhesion	Large exoprotein involved in heme utilization or adhesion [Intracellular trafficking, secretion, and vesicular transport]. 		K01238,K12516	CDD:442443	10.913	1292.0	1146.0	1.0	124.0	1410.0	360.0	1651.0	1.11e-07	54.4
tr|M7N7V5|M7N7V5_9BACT	CELLULAR PROCESSES AND SIGNALING	Intracellular trafficking, secretion, and vesicular transport 	COG3210	Large exoprotein involved in heme utilization or adhesion	Large exoprotein involved in heme utilization or adhesion [Intracellular trafficking, secretion, and vesicular transport]. 		K01238,K12516	CDD:442443	13.311	1187.0	1017.0	4.0	225.0	1410.0	1.0	1176.0	2.09e-07	53.6
tr|M7N7V5|M7N7V5_9BACT	CELLULAR PROCESSES AND SIGNALING	Intracellular trafficking, secretion, and vesicular transport 	COG3210	Large exoprotein involved in heme utilization or adhesion	Large exoprotein involved in heme utilization or adhesion [Intracellular trafficking, secretion, and vesicular transport]. 		K01238,K12516	CDD:442443	13.208	1590.0	1355.0	7.0	481.0	2065.0	1.0	1570.0	8.43e-07	51.7
tr|M8DAL6|M8DAL6_9BACL	METABOLISM	Secondary metabolites biosynthesis, transport and catabolism 	COG4577	Carboxysome shell and ethanolamine utilization microcompartment protein CcmL/EutN	Carboxysome shell and ethanolamine utilization microcompartment protein CcmL/EutN [Secondary metabolites biosynthesis, transport and catabolism, Energy production and conversion]. 		K07708,K00658	CDD:443634	65.882	85.0	29.0	0.0	5.0	89.0	2.0	86.0	2.51e-39	122.0
tr|M8DAL6|M8DAL6_9BACL	METABOLISM	Energy production and conversion 	COG4577	Carboxysome shell and ethanolamine utilization microcompartment protein CcmL/EutN	Carboxysome shell and ethanolamine utilization microcompartment protein CcmL/EutN [Secondary metabolites biosynthesis, transport and catabolism, Energy production and conversion]. 		K07708,K00658	CDD:443634	65.882	85.0	29.0	0.0	5.0	89.0	2.0	86.0	2.51e-39	122.0
tr|M8DHA8|M8DHA8_THETY	METABOLISM	Carbohydrate transport and metabolism 	COG1653	ABC-type glycerol-3-phosphate transport system, periplasmic component	ABC-type glycerol-3-phosphate transport system, periplasmic component [Carbohydrate transport and metabolism]. 	2.2.1.6	K10108,K05813,K07533,K02027,K01872	CDD:441259	22.372	371.0	225.0	17.0	1.0	351.0	5.0	332.0	1.65e-33	127.0
tr|M8DX24|M8DX24_9BACL	CELLULAR PROCESSES AND SIGNALING	Cell wall/membrane/envelope biogenesis 	COG2866	Murein tripeptide amidase MpaA	Murein tripeptide amidase MpaA [Cell wall/membrane/envelope biogenesis]. 			CDD:442113	37.008	127.0	67.0	4.0	67.0	193.0	19.0	132.0	1.96e-25	104.0
tr|M9LNZ2|M9LNZ2_PAEPP	METABOLISM	Coenzyme transport and metabolism 	COG1240	vWFA (von Willebrand factor type A) domain of Mg and Co chelatases	vWFA (von Willebrand factor type A) domain of Mg and Co chelatases [Coenzyme transport and metabolism]. 	6.6.1.1	K03404	CDD:440853	24.742	194.0	115.0	8.0	103.0	292.0	96.0	262.0	4.44e-19	85.8
tr|N0AUX5|N0AUX5_9BACI	METABOLISM	Energy production and conversion 	COG1454	Alcohol dehydrogenase, class IV	Alcohol dehydrogenase, class IV [Energy production and conversion]. 	1.1.1.1	K00048	CDD:441063	47.215	377.0	198.0	1.0	6.0	382.0	6.0	381.0	2.1399999999999997e-170	478.0
tr|N0B8V7|N0B8V7_9HYPH	CELLULAR PROCESSES AND SIGNALING	Intracellular trafficking, secretion, and vesicular transport 	COG3210	Large exoprotein involved in heme utilization or adhesion	Large exoprotein involved in heme utilization or adhesion [Intracellular trafficking, secretion, and vesicular transport]. 		K01238,K12516	CDD:442443	13.624	367.0	312.0	1.0	14.0	375.0	357.0	723.0	9.42e-11	61.3
tr|N0B8V7|N0B8V7_9HYPH	CELLULAR PROCESSES AND SIGNALING	Intracellular trafficking, secretion, and vesicular transport 	COG3210	Large exoprotein involved in heme utilization or adhesion	Large exoprotein involved in heme utilization or adhesion [Intracellular trafficking, secretion, and vesicular transport]. 		K01238,K12516	CDD:442443	14.834	391.0	332.0	1.0	14.0	403.0	332.0	722.0	1.36e-10	60.6
tr|N0B8V7|N0B8V7_9HYPH	CELLULAR PROCESSES AND SIGNALING	Intracellular trafficking, secretion, and vesicular transport 	COG3210	Large exoprotein involved in heme utilization or adhesion	Large exoprotein involved in heme utilization or adhesion [Intracellular trafficking, secretion, and vesicular transport]. 		K01238,K12516	CDD:442443	11.878	362.0	319.0	0.0	14.0	375.0	376.0	737.0	3.79e-09	55.9
tr|N0B8V7|N0B8V7_9HYPH	CELLULAR PROCESSES AND SIGNALING	Intracellular trafficking, secretion, and vesicular transport 	COG3210	Large exoprotein involved in heme utilization or adhesion	Large exoprotein involved in heme utilization or adhesion [Intracellular trafficking, secretion, and vesicular transport]. 		K01238,K12516	CDD:442443	13.889	432.0	361.0	3.0	14.0	436.0	754.0	1183.0	5.27e-09	55.5
tr|N0B8V7|N0B8V7_9HYPH	CELLULAR PROCESSES AND SIGNALING	Intracellular trafficking, secretion, and vesicular transport 	COG3210	Large exoprotein involved in heme utilization or adhesion	Large exoprotein involved in heme utilization or adhesion [Intracellular trafficking, secretion, and vesicular transport]. 		K01238,K12516	CDD:442443	14.815	432.0	359.0	2.0	14.0	436.0	524.0	955.0	1.95e-07	50.5
tr|N0B8V7|N0B8V7_9HYPH	CELLULAR PROCESSES AND SIGNALING	Intracellular trafficking, secretion, and vesicular transport 	COG3210	Large exoprotein involved in heme utilization or adhesion	Large exoprotein involved in heme utilization or adhesion [Intracellular trafficking, secretion, and vesicular transport]. 		K01238,K12516	CDD:442443	13.368	389.0	336.0	1.0	14.0	402.0	650.0	1037.0	7.17e-07	48.6
tr|N0B8V7|N0B8V7_9HYPH	CELLULAR PROCESSES AND SIGNALING	Intracellular trafficking, secretion, and vesicular transport 	COG3210	Large exoprotein involved in heme utilization or adhesion	Large exoprotein involved in heme utilization or adhesion [Intracellular trafficking, secretion, and vesicular transport]. 		K01238,K12516	CDD:442443	14.035	399.0	335.0	1.0	13.0	403.0	614.0	1012.0	4.23e-06	46.3
tr|N0BEM0|N0BEM0_9EURY	METABOLISM	Coenzyme transport and metabolism 	COG0029	Aspartate oxidase	Aspartate oxidase [Coenzyme transport and metabolism]. Aspartate oxidase is part of the Pathway/BioSystem: NAD biosynthesis	1.4.3.16		CDD:439800	21.566	677.0	299.0	41.0	8.0	614.0	1.0	515.0	2.21e-24	104.0
tr|N8QX94|N8QX94_9GAMM	CELLULAR PROCESSES AND SIGNALING	Mobilome: prophages, transposons	COG2801	Transposase InsO and inactivated derivatives	Transposase InsO and inactivated derivatives [Mobilome: prophages, transposons]. 	2.7.7.49	K00986	CDD:442053	37.063	286.0	174.0	4.0	8.0	293.0	30.0	309.0	4.02e-93	275.0
tr|N8QYX3|N8QYX3_9GAMM	INFORMATION STORAGE AND PROCESSING	Translation, ribosomal structure and biogenesis 	COG0050	Translation elongation factor EF-Tu, a GTPase	Translation elongation factor EF-Tu, a GTPase [Translation, ribosomal structure and biogenesis]. Translation elongation factor EF-Tu, a GTPase is part of the Pathway/BioSystem: Translation factors		K02358	CDD:439820	81.726	394.0	72.0	0.0	1.0	394.0	1.0	394.0	0.0	831.0
tr|N8WIR9|N8WIR9_9GAMM	CELLULAR PROCESSES AND SIGNALING	Mobilome: prophages, transposons	COG2826	Transposase and inactivated derivatives, IS30 family	Transposase and inactivated derivatives, IS30 family [Mobilome: prophages, transposons]. 			CDD:442074	48.466	326.0	159.0	5.0	1.0	323.0	2.0	321.0	1.07e-140	398.0
tr|N9VLD9|N9VLD9_9GAMM	METABOLISM	Inorganic ion transport and metabolism 	COG1629	Outer membrane receptor protein, Fe transport	Outer membrane receptor protein, Fe transport [Inorganic ion transport and metabolism]. 		K03546,K09607,K01814,K02014	CDD:441236	25.602	332.0	226.0	7.0	1.0	320.0	320.0	642.0	3.0899999999999997e-52	180.0
tr|O03386|O03386_VICFA	METABOLISM	Energy production and conversion 	COG1009	Membrane H+-translocase/NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit	Membrane H+-translocase/NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit [Energy production and conversion]. Membrane H+-translocase/NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit is part of the Pathway/BioSystem: NADH dehydrogenase	1.6.5.3	K05577,K00341	CDD:440633	44.699	481.0	252.0	5.0	1.0	481.0	3.0	469.0	4.399999999999999e-180	515.0
sp|O27236|MCRB_METTH	METABOLISM	Coenzyme transport and metabolism 	COG4054	Methyl coenzyme M reductase, beta subunit	Methyl coenzyme M reductase, beta subunit [Coenzyme transport and metabolism]. 	2.8.4.1		CDD:443231	77.149	442.0	100.0	1.0	1.0	441.0	1.0	442.0	0.0	841.0
