qseqid	DB ID	Protein description	DB description	EC number	CDD ID	taxonomic_range_name	taxonomic_range	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
tr|Q2FSN0|Q2FSN0_METHJ	TIGR03256	coenzyme-B sulfoethylthiotransferase subunit alpha	methyl-coenzyme M reductase, alpha subunit. Members of this protein family are the alpha subunit of methyl coenzyme M reductase, also called coenzyme-B sulfoethylthiotransferase (EC 2.8.4.1). This enzyme, with alpha, beta, and gamma subunits, catalyzes the last step in methanogenesis. Several methanogens have encode two such enzymes, designated I and II; this model does not separate the isozymes. [Energy metabolism, Methanogenesis]	2.8.4.1	CDD:132300	Archaea	2157	67.084	559.0	173.0	2.0	8.0	566.0	1.0	548.0	0.0	903.0
tr|Q2FSN5|Q2FSN5_METHJ	TIGR00864	polycystin cation channel protein	polycystin cation channel protein. The Polycystin Cation Channel (PCC) Family (TC 1.A.5) Polycystin is a huge protein of 4303aas. Its repeated leucine-rich (LRR) segment is found in many proteins. It contains 16 polycystic kidney disease (PKD) domains, one LDL-receptor class A domain, one C-type lectin family domain, and 16-18 putative TMSs in positions between residues 2200 and 4100. Polycystin-L has been shown to be a cation (Na+, K+ and Ca2+) channel that is activated by Ca2+. Two members of the PCC family (polycystin 1 and 2) are mutated in autosomal dominant polycystic kidney disease, and polycystin-L is deleted in mice with renal and retinal defects. Note: this model is restricted to the amino half.		CDD:188093		0	21.835	545.0	320.0	27.0	797.0	1298.0	1016.0	1497.0	8.65e-28	119.0
tr|Q2FSN5|Q2FSN5_METHJ	TIGR00864	polycystin cation channel protein	polycystin cation channel protein. The Polycystin Cation Channel (PCC) Family (TC 1.A.5) Polycystin is a huge protein of 4303aas. Its repeated leucine-rich (LRR) segment is found in many proteins. It contains 16 polycystic kidney disease (PKD) domains, one LDL-receptor class A domain, one C-type lectin family domain, and 16-18 putative TMSs in positions between residues 2200 and 4100. Polycystin-L has been shown to be a cation (Na+, K+ and Ca2+) channel that is activated by Ca2+. Two members of the PCC family (polycystin 1 and 2) are mutated in autosomal dominant polycystic kidney disease, and polycystin-L is deleted in mice with renal and retinal defects. Note: this model is restricted to the amino half.		CDD:188093		0	19.134	554.0	373.0	20.0	797.0	1320.0	1289.0	1797.0	6.25e-22	100.0
tr|Q2FSN5|Q2FSN5_METHJ	TIGR00864	polycystin cation channel protein	polycystin cation channel protein. The Polycystin Cation Channel (PCC) Family (TC 1.A.5) Polycystin is a huge protein of 4303aas. Its repeated leucine-rich (LRR) segment is found in many proteins. It contains 16 polycystic kidney disease (PKD) domains, one LDL-receptor class A domain, one C-type lectin family domain, and 16-18 putative TMSs in positions between residues 2200 and 4100. Polycystin-L has been shown to be a cation (Na+, K+ and Ca2+) channel that is activated by Ca2+. Two members of the PCC family (polycystin 1 and 2) are mutated in autosomal dominant polycystic kidney disease, and polycystin-L is deleted in mice with renal and retinal defects. Note: this model is restricted to the amino half.		CDD:188093		0	19.143	350.0	237.0	12.0	788.0	1117.0	1454.0	1777.0	4.31e-10	61.6
tr|Q2FSN5|Q2FSN5_METHJ	TIGR00864	polycystin cation channel protein	polycystin cation channel protein. The Polycystin Cation Channel (PCC) Family (TC 1.A.5) Polycystin is a huge protein of 4303aas. Its repeated leucine-rich (LRR) segment is found in many proteins. It contains 16 polycystic kidney disease (PKD) domains, one LDL-receptor class A domain, one C-type lectin family domain, and 16-18 putative TMSs in positions between residues 2200 and 4100. Polycystin-L has been shown to be a cation (Na+, K+ and Ca2+) channel that is activated by Ca2+. Two members of the PCC family (polycystin 1 and 2) are mutated in autosomal dominant polycystic kidney disease, and polycystin-L is deleted in mice with renal and retinal defects. Note: this model is restricted to the amino half.		CDD:188093		0	22.594	239.0	149.0	10.0	901.0	1126.0	1912.0	2127.0	1.26e-08	57.0
tr|Q2FSN5|Q2FSN5_METHJ	TIGR00864	polycystin cation channel protein	polycystin cation channel protein. The Polycystin Cation Channel (PCC) Family (TC 1.A.5) Polycystin is a huge protein of 4303aas. Its repeated leucine-rich (LRR) segment is found in many proteins. It contains 16 polycystic kidney disease (PKD) domains, one LDL-receptor class A domain, one C-type lectin family domain, and 16-18 putative TMSs in positions between residues 2200 and 4100. Polycystin-L has been shown to be a cation (Na+, K+ and Ca2+) channel that is activated by Ca2+. Two members of the PCC family (polycystin 1 and 2) are mutated in autosomal dominant polycystic kidney disease, and polycystin-L is deleted in mice with renal and retinal defects. Note: this model is restricted to the amino half.		CDD:188093		0	19.844	257.0	176.0	11.0	871.0	1112.0	1621.0	1862.0	6.88e-08	54.3
tr|Q2FTS3|Q2FTS3_METHJ	TIGR04126	PGF-CTERM sorting domain-containing protein	PGF-CTERM archaeal protein-sorting signal. This model describes a strictly archaeal putative protein-sorting motif, PGF-CTERM. It is the (predicted) recognition sequence for an exosortase homolog, archaeosortase (TIGR04125). In some archaea, up to fifty proteins have this domain as their C-terminal region, usually preceded by a Thr-rich region likely to be heavily glycosylated. The removal of this sorting signal may be associated with a C-terminal prenyl group modification in the halobacterial major cell surface glycoprotein, an S-layer protein.		CDD:274999	Euryarchaeota	28890	46.154	26.0	14.0	0.0	837.0	862.0	3.0	28.0	7.01e-07	43.2
tr|Q2FTS9|Q2FTS9_METHJ	cl19096		N/A. Members of this family are F420-binding enzymes with a proven functional N-terminal twin-arginine translocation (TAT) signal. Members are homologous to the cytosolic F420-dependent glucose-6-phosphate dehydrogenase but do not share the same function.		CDD:450250												
sp|Q2II78|EFTU_ANADE	TIGR00485	elongation factor Tu	translation elongation factor TU. This model models orthologs of translation elongation factor EF-Tu in bacteria, mitochondria, and chloroplasts, one of several GTP-binding translation factors found by the more general pfam model GTP_EFTU. The eukaryotic conterpart, eukaryotic translation elongation factor 1 (eEF-1 alpha), is excluded from this model. EF-Tu is one of the most abundant proteins in bacteria, as well as one of the most highly conserved, and in a number of species the gene is duplicated with identical function. When bound to GTP, EF-Tu can form a complex with any (correctly) aminoacylated tRNA except those for initiation and for selenocysteine, in which case EF-Tu is replaced by other factors. Transfer RNA is carried to the ribosome in these complexes for protein translation. [Protein synthesis, Translation factors]		CDD:129576	Bacteria	2	81.313	396.0	72.0	1.0	1.0	396.0	1.0	394.0	0.0	736.0
sp|Q2LTG7|CH602_SYNAS	TIGR02348	chaperonin GroEL	chaperonin GroL. This family consists of GroEL, the larger subunit of the GroEL/GroES cytosolic chaperonin. It is found in bacteria, organelles derived from bacteria, and occasionally in the Archaea. The bacterial GroEL/GroES group I chaperonin is replaced a group II chaperonin, usually called the thermosome in the Archaeota and CCT (chaperone-containing TCP) in the Eukaryota. GroEL, thermosome subunits, and CCT subunits all fall under the scope of pfam00118. [Protein fate, Protein folding and stabilization]		CDD:274089	cellular organisms	131567	74.809	524.0	131.0	1.0	3.0	525.0	1.0	524.0	0.0	889.0
sp|Q2LUH6|DNAK_SYNAS	TIGR02350	molecular chaperone DnaK	chaperone protein DnaK. Members of this family are the chaperone DnaK, of the DnaK-DnaJ-GrpE chaperone system. All members of the seed alignment were taken from completely sequenced bacterial or archaeal genomes and (except for Mycoplasma sequence) found clustered with other genes of this systems. This model excludes DnaK homologs that are not DnaK itself, such as the heat shock cognate protein HscA (TIGR01991). However, it is not designed to distinguish among DnaK paralogs in eukaryotes. Note that a number of dnaK genes have shadow ORFs in the same reverse (relative to dnaK) reading frame, a few of which have been assigned glutamate dehydrogenase activity. The significance of this observation is unclear; lengths of such shadow ORFs are highly variable as if the presumptive protein product is not conserved. [Protein fate, Protein folding and stabilization]		CDD:274091	cellular organisms	131567	71.906	598.0	164.0	3.0	3.0	599.0	1.0	595.0	0.0	1092.0
tr|Q2LW75|Q2LW75_SYNAS	TIGR02374	nitrite reductase [NAD(P)H], large subunit (Provisional)	nitrite reductase [NAD(P)H], large subunit. [Central intermediary metabolism, Nitrogen metabolism]	1.7.1.4	CDD:162827	Bacteria	2	40.758	211.0	121.0	4.0	43.0	251.0	546.0	754.0	4.980000000000001e-56	188.0
tr|Q2LWR1|Q2LWR1_SYNAS	TIGR03288	CoB--CoM heterodisulfide reductase subunit B	CoB--CoM heterodisulfide reductase, subunit B. Members of this protein family are subunit B of the CoB--CoM heterodisulfide reductase, or simply heterodisulfide reductase, found in methanogenic archaea. Some archaea species have two copies, HdrB1 and HdrB2.	1.8.98.1	CDD:132331	Archaea	2157	25.0	176.0	108.0	6.0	546.0	704.0	112.0	280.0	2.09e-07	50.1
sp|Q2LXU2|BAMA_SYNAS	cl23717		N/A. Acetyl co-enzyme A carboxylase carboxyltransferase is composed of an alpha and beta subunit.		CDD:474030												
tr|Q2QRG5|Q2QRG5_ORYSJ	cl00013		Lyase class I_like superfamily: contains the lyase class I family, histidine ammonia-lyase and phenylalanine ammonia-lyase, which catalyze similar beta-elimination reactions. Members of this family have the MIO prosthetic group (4-methylideneimidazole-5-one), derived from an Ala-Ser-Gly motif. Other MIO enzymes include Phe, Tyr, and His ammonia-lyases. The member from Pantoea agglomerans, and probably all members, convert Phe to D-beta-phenylalanine (EC 5.4.3.11). By contrast, members of family TIGR04473 convert Phe to L-beta-phenylalanine (5.4.3.10), as in taxol biosynthesis.		CDD:469578												
tr|Q31UK4|Q31UK4_SHIBS	TIGR01068	thioredoxin	thioredoxin. Several proteins, such as protein disulfide isomerase, have two or more copies of a domain closely related to thioredoxin. This model is designed to recognize authentic thioredoxin, a small protein that should be hit exactly once by this model. Any protein that hits once with a score greater than the second (per domain) trusted cutoff may be taken as thioredoxin. [Energy metabolism, Electron transport]		CDD:200072	cellular organisms	131567	60.396	101.0	40.0	0.0	26.0	126.0	1.0	101.0	1.9300000000000001e-56	168.0
sp|Q326J2|DAPB_SHIBS	TIGR00036	4-hydroxy-tetrahydrodipicolinate reductase	4-hydroxy-tetrahydrodipicolinate reductase. [Amino acid biosynthesis, Aspartate family]	1.17.1.8	CDD:129147	cellular organisms	131567	64.045	267.0	93.0	2.0	5.0	269.0	1.0	266.0	3.09e-137	384.0
tr|Q338A3|Q338A3_ORYSJ	TIGR00756	pentatricopeptide repeat protein	pentatricopeptide repeat domain (PPR motif). This model describes a domain called the PPR motif, or pentatricopeptide repeat. Its consensus sequence is 35 positions long and typically is found in four or more tandem copies. This family is strongly represented in plant proteins, particularly those sorted to chloroplasts or mitochondria. The pfam01535, domain of unknown function DUF17, consists of 6 copies of this repeat. This family has a similar consensus to the TPR domain (tetratricopeptide), pfam00515, a 33-residue repeat. It is predicted to form a pair of antiparallel helices similar to that of TPR.		CDD:273253	Bacteria	2	34.286	35.0	21.0	1.0	287.0	321.0	2.0	34.0	0.000489	35.1
tr|Q338A3|Q338A3_ORYSJ	TIGR03724	Kae1-associated serine/threonine protein kinase	Kae1-associated kinase Bud32. Members of this protein family are the Bud32 protein associated with Kae1 (kinase-associated endopeptidase 1) in the Archaea. In many Archaeal genomes, Kae1 and Bud32 are fused. The complex is homologous to the Kae1 and Bud32 subunits of the eukaryotic KEOPS complex, an apparently ancient protein kinase-containing molecular machine. [Unknown function, General]	2.7.-.-,2.7.11.1	CDD:274749	cellular organisms	131567	43.75	208.0	105.0	3.0	446.0	652.0	1.0	197.0	2.55e-66	213.0
sp|Q39Q56|ATPB_GEOMG	TIGR01039	F0F1 ATP synthase subunit beta	ATP synthase, F1 beta subunit. The sequences of ATP synthase F1 alpha and beta subunits are related and both contain a nucleotide-binding site for ATP and ADP. They have a common amino terminal domain but vary at the C-terminus. The beta chain has catalytic activity, while the alpha chain is a regulatory subunit. Proton translocating ATP synthase, F1 beta subunit is homologous to proton translocating ATP synthase archaeal/vacuolar(V1), A subunit. [Energy metabolism, ATP-proton motive force interconversion]	7.1.2.2	CDD:211621	cellular organisms	131567	78.71	465.0	95.0	1.0	4.0	468.0	1.0	461.0	0.0	894.0
