qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	Entry	Entry Name	Protein names	Gene Ontology (GO)	Function [CC]	EC number	Annotation	Protein families	Pfam
tr|A4XIP4|A4XIP4_CALS8	A4XIP4	100.0	1834	0	0	1	1834	1	1834	0.0	2304.0	A4XIP4	A4XIP4_CALS8	YD repeat protein				1.0		PF20148;PF05593;
tr|A4J5R0|A4J5R0_DESRM	A4J5R0	100.0	291	0	0	1	291	1	291	1.5699999999999994e-210	584.0	A4J5R0	A4J5R0_DESRM	Glutaconate CoA-transferase (EC 2.8.3.12)	glutaconate CoA-transferase activity [GO:0018730]		2.8.3.12	1.0	3-oxoacid CoA-transferase subunit B family	PF01144;
tr|A4J430|A4J430_DESRM	A0A3G1KS31	90.2	92	9	0	4	95	2	93	3.83e-48	157.0	A0A3G1KS31	A0A3G1KS31_FORW1	Ethanolamine utilization protein EutM	bacterial microcompartment [GO:0031469]			1.0	Bacterial microcompartments protein family, CsoS1 subfamily	PF00936;
tr|A4J1J9|A4J1J9_DESRM	A4J1J9	100.0	269	0	0	1	269	1	269	2.4899999999999995e-196	546.0	A4J1J9	A4J1J9_DESRM	Glutaconate CoA-transferase (EC 2.8.3.12)	glutaconate CoA-transferase activity [GO:0018730]		2.8.3.12	1.0	3-oxoacid CoA-transferase subunit B family	PF01144;
tr|A4IMH3|A4IMH3_GEOTN	A4IMH3	100.0	137	0	0	1	137	1	137	1.6199999999999999e-84	253.0	A4IMH3	A4IMH3_GEOTN	Stage V sporulation protein S	nucleic acid binding [GO:0003676]			1.0		PF04232;
tr|A4CPY2|A4CPY2_ROBBH	A4CPY2	100.0	2839	0	0	1	2839	1	2839	0.0	5673.0	A4CPY2	A4CPY2_ROBBH	Outer membrane autotransporter barrel domain protein				1.0		PF13585;PF13573;
tr|A3QI07|A3QI07_SHELP	A3QI07	100.0	1535	0	0	1	1535	1	1535	0.0	3121.0	A3QI07	A3QI07_SHELP	Na-Ca exchanger/integrin-beta4	membrane [GO:0016020]; integrin-mediated signaling pathway [GO:0007229]; metal ion transport [GO:0030001]			1.0		PF03160;PF13620;
tr|A2Z7F8|A2Z7F8_ORYSI	A2Z7F8	100.0	360	0	0	1	360	1	360	1.2999999999999992e-246	681.0	A2Z7F8	A2Z7F8_ORYSI	Uncharacterized protein	metal ion binding [GO:0046872]; protein ubiquitination [GO:0016567]			1.0	Tdpoz family	PF24570;PF00651;PF22486;
tr|A2SQN3|A2SQN3_METLZ	A2SQN3	100.0	312	0	0	1	312	1	312	2.759999999999999e-226	625.0	A2SQN3	A2SQN3_METLZ	ABC-type tungstate transport system permease component-like protein				1.0		PF12849;
tr|A1ZG18|A1ZG18_MICM2	A1ZG18	100.0	1050	0	0	1	1050	1	1050	0.0	2101.0	A1ZG18	A1ZG18_MICM2	OmpA-related protein	cell outer membrane [GO:0009279]; siderophore uptake transmembrane transporter activity [GO:0015344]			1.0		PF13620;
tr|A1ZF80|A1ZF80_MICM2	A1ZF80	100.0	466	0	0	1	466	1	466	0.0	924.0	A1ZF80	A1ZF80_MICM2	Lipoprotein, putative				1.0		PF12771;
tr|A1XWG6|A1XWG6_9EURY	A1XWG6	100.0	133	0	0	1	133	1	133	6.69e-91	268.0	A1XWG6	A1XWG6_9EURY	Methyl coenzyme M reductase alpha subunit	coenzyme-B sulfoethylthiotransferase activity [GO:0050524]; methanogenesis [GO:0015948]			1.0		PF02249;
tr|A1SAK9|A1SAK9_SHEAM	A1SAK9	100.0	1001	0	0	1	1001	1	1001	0.0	1983.0	A1SAK9	A1SAK9_SHEAM	Putative oar protein	cell outer membrane [GO:0009279]; carbohydrate binding [GO:0030246]; siderophore uptake transmembrane transporter activity [GO:0015344]			1.0	TonB-dependent receptor family	PF13620;PF07715;PF00593;
tr|A1K517|A1K517_AZOSB	A1K517	100.0	165	0	0	1	165	1	165	2.6199999999999994e-117	338.0	A1K517	A1K517_AZOSB	Uncharacterized protein				1.0		PF05638;
tr|A1HRY1|A1HRY1_9FIRM	A1HRY1	100.0	131	0	0	1	131	1	131	3.4699999999999994e-92	271.0	A1HRY1	A1HRY1_9FIRM	Superoxide dismutase (EC 1.15.1.1)	iron ion binding [GO:0005506]; superoxide dismutase activity [GO:0004784]		1.15.1.1	1.0	Desulfoferrodoxin family	PF01880;
tr|A1HPY3|A1HPY3_9FIRM	A1HPY3	100.0	321	0	0	1	321	1	321	1.5299999999999997e-223	619.0	A1HPY3	A1HPY3_9FIRM	TRAP transporter solute receptor, TAXI family				1.0		PF16868;
tr|A1E5U5|A1E5U5_FLAJ1	A1E5U5	100.0	6497	0	0	1	6497	1	6497	0.0	12388.0	A1E5U5	A1E5U5_FLAJ1	SprB	cell gliding [GO:0071976]			1.0		PF13585;PF13573;
tr|A1AUU0|A1AUU0_PELPD	A1AUU0	100.0	172	0	0	1	172	1	172	5.879999999999998e-122	350.0	A1AUU0	A1AUU0_PELPD	NADH dehydrogenase subunit E (EC 1.6.5.3)	2 iron, 2 sulfur cluster binding [GO:0051537]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]		1.6.5.3	1.0	Complex I 24 kDa subunit family	PF01257;
tr|A1AUT9|A1AUT9_PELPD	A1AUT9	100.0	127	0	0	1	127	1	127	6.309999999999998e-84	250.0	A1AUT9	A1AUT9_PELPD	NAD(P)-dependent iron-only hydrogenase iron-sulfur protein				1.0		
tr|A1AUT8|A1AUT8_PELPD	A1AUT8	100.0	488	0	0	1	488	1	488	0.0	990.0	A1AUT8	A1AUT8_PELPD	NADH dehydrogenase subunit F (EC 1.6.5.3)	4 iron, 4 sulfur cluster binding [GO:0051539]; FMN binding [GO:0010181]; metal ion binding [GO:0046872]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]		1.6.5.3	1.0	Complex I 51 kDa subunit family	PF01512;PF13237;PF10589;
tr|A1ATR7|A1ATR7_PELPD	A1ATR7	100.0	193	0	0	1	193	1	193	2.4299999999999992e-138	393.0	A1ATR7	A1ATR7_PELPD	Uncharacterized protein				1.0		
tr|A1ATN6|A1ATN6_PELPD	A1ATN6	100.0	327	0	0	1	327	1	327	4.459999999999999e-235	649.0	A1ATN6	A1ATN6_PELPD	GYF domain-containing protein				1.0		PF01987;PF14237;
tr|A1AQI8|A1AQI8_PELPD	A1AQI8	100.0	291	0	0	1	291	1	291	2.7399999999999995e-220	608.0	A1AQI8	A1AQI8_PELPD	Transporter				1.0		PF13557;
tr|A1AQ43|A1AQ43_PELPD	A1AQ43	100.0	91	0	0	1	91	1	91	1.62e-33	120.0	A1AQ43	A1AQ43_PELPD	SHOCT domain-containing protein				1.0		PF09851;
tr|A1APK1|A1APK1_PELPD	A1APK1	100.0	86	0	0	1	86	1	86	2.5099999999999996e-46	152.0	A1APK1	A1APK1_PELPD	Uncharacterized protein				1.0		
tr|A1APK0|A1APK0_PELPD	A1APK0	100.0	74	0	0	1	74	1	74	2.3499999999999997e-41	139.0	A1APK0	A1APK0_PELPD	Pilin domain protein	membrane [GO:0016020]; type II protein secretion system complex [GO:0015627]; protein secretion by the type II secretion system [GO:0015628]			1.0		PF07963;
tr|A1AP96|A1AP96_PELPD	A1AP96	100.0	935	0	0	1	935	1	935	0.0	1937.0	A1AP96	A1AP96_PELPD	Aldehyde dehydrogenase, molybdenum-binding subunit apoprotein	2 iron, 2 sulfur cluster binding [GO:0051537]; iron ion binding [GO:0005506]; oxidoreductase activity [GO:0016491]			1.0	Xanthine dehydrogenase family	PF01315;PF00111;PF01799;PF02738;PF20256;
tr|A1ANB0|A1ANB0_PELPD	A1ANB0	100.0	275	0	0	1	275	1	275	2.219999999999999e-202	562.0	A1ANB0	A1ANB0_PELPD	MltA-interacting MipA family protein				1.0		
tr|A1AN37|A1AN37_PELPD	A1AN37	100.0	126	0	0	1	126	1	126	2.6799999999999998e-89	264.0	A1AN37	A1AN37_PELPD	Desulfoferrodoxin (EC 1.15.1.2) (Superoxide reductase)	iron ion binding [GO:0005506]; superoxide reductase activity [GO:0050605]; removal of superoxide radicals [GO:0019430]	FUNCTION: Catalyzes the one-electron reduction of superoxide anion radical to hydrogen peroxide at a nonheme ferrous iron center. Plays a fundamental role in case of oxidative stress via its superoxide detoxification activity. {ECO:0000256|ARBA:ARBA00024690}.	1.15.1.2	2.0	Desulfoferrodoxin family	PF06397;PF01880;
tr|A1AMU9|A1AMU9_PELPD	A1AMU9	100.0	350	0	0	1	350	1	350	5.629999999999996e-261	716.0	A1AMU9	A1AMU9_PELPD	Transporter				1.0		PF13557;
tr|A1AMP4|A1AMP4_PELPD	A1AMP4	100.0	1669	0	0	1	1669	1	1669	0.0	3237.0	A1AMP4	A1AMP4_PELPD	Tfp pilus assembly protein tip-associated adhesin PilY1-like protein				1.0		PF13205;
tr|A1AMF2|A1AMF2_PELPD	A1AMF2	100.0	442	0	0	1	442	1	442	0.0	881.0	A1AMF2	A1AMF2_PELPD	Porin domain-containing protein				1.0		
tr|A1AME6|A1AME6_PELPD	A1AME6	100.0	387	0	0	1	387	1	387	6.759999999999996e-274	752.0	A1AME6	A1AME6_PELPD	Iron-containing alcohol dehydrogenase	alcohol dehydrogenase (NAD+) activity [GO:0004022]; metal ion binding [GO:0046872]			1.0	Iron-containing alcohol dehydrogenase family	PF00465;
tr|A1AM16|A1AM16_PELPD	A1AM16	100.0	451	0	0	1	451	1	451	0.0	874.0	A1AM16	A1AM16_PELPD	Acetaldehyde dehydrogenase (Acetylating) (EC 1.2.1.10)	acetaldehyde dehydrogenase (acetylating) activity [GO:0008774]		1.2.1.10	1.0		PF00171;
tr|A1ALG5|A1ALG5_PELPD	A1ALG5	100.0	387	0	0	1	387	1	387	1.3599999999999995e-273	751.0	A1ALG5	A1ALG5_PELPD	Iron-containing alcohol dehydrogenase	alcohol dehydrogenase (NAD+) activity [GO:0004022]; metal ion binding [GO:0046872]			1.0	Iron-containing alcohol dehydrogenase family	PF00465;
tr|A0LQN2|A0LQN2_SYNFM	A0LQN2	100.0	393	0	0	1	393	1	393	3.059999999999998e-289	791.0	A0LQN2	A0LQN2_SYNFM	Extracellular ligand-binding receptor				1.0	Leucine-binding protein family	PF13458;
tr|A0LQK7|A0LQK7_SYNFM	A0LQK7	100.0	366	0	0	1	366	1	366	9.289999999999994e-284	775.0	A0LQK7	A0LQK7_SYNFM	Sulfite reductase, dissimilatory-type beta subunit	sulfite reductase complex (NADPH) [GO:0009337]; 4 iron, 4 sulfur cluster binding [GO:0051539]; dissimilatory sulfite reductase activity [GO:0018551]; electron transfer activity [GO:0009055]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; sulfite reductase (ferredoxin) activity [GO:0050311]; sulfite reductase activity [GO:0016002]; sulfate assimilation [GO:0000103]			2.0		PF12838;PF01077;PF03460;
tr|A0LPP1|A0LPP1_SYNFM	A0LPP1	100.0	316	0	0	1	316	1	316	2.729999999999999e-219	608.0	A0LPP1	A0LPP1_SYNFM	TRAP transporter solute receptor, TAXI family				1.0		PF16868;
tr|A0LP42|A0LP42_SYNFM	A0LP42	100.0	217	0	0	1	217	1	217	2.309999999999999e-166	466.0	A0LP42	A0LP42_SYNFM	Uncharacterized protein				1.0		
tr|A0LP29|A0LP29_SYNFM	A0LP29	100.0	1015	0	0	1	1015	1	1015	0.0	2104.0	A0LP29	A0LP29_SYNFM	Formate dehydrogenase alpha subunit (EC 1.17.1.9)	cell envelope [GO:0030313]; periplasmic space [GO:0042597]; 4 iron, 4 sulfur cluster binding [GO:0051539]; electron transfer activity [GO:0009055]; formate dehydrogenase (cytochrome-c-553) activity [GO:0047111]; formate dehydrogenase (NAD+) activity [GO:0008863]; molybdenum ion binding [GO:0030151]; molybdopterin cofactor binding [GO:0043546]; anaerobic respiration [GO:0009061]		1.17.1.9	2.0	Prokaryotic molybdopterin-containing oxidoreductase family	PF04879;PF00384;PF01568;
tr|A0LP28|A0LP28_SYNFM	A0LP28	100.0	905	0	0	1	905	1	905	0.0	1836.0	A0LP28	A0LP28_SYNFM	Formate dehydrogenase, alpha subunit	membrane [GO:0016020]; 2 iron, 2 sulfur cluster binding [GO:0051537]; 4 iron, 4 sulfur cluster binding [GO:0051539]; formate dehydrogenase (NAD+) activity [GO:0008863]; metal ion binding [GO:0046872]; molybdopterin cofactor binding [GO:0043546]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; NADH dehydrogenase activity [GO:0003954]; ATP synthesis coupled electron transport [GO:0042773]; formate metabolic process [GO:0015942]			2.0	Prokaryotic molybdopterin-containing oxidoreductase family	PF13510;PF12838;PF04879;PF00384;PF01568;PF10588;
tr|A0LP14|A0LP14_SYNFM	A0LP14	100.0	375	0	0	1	375	1	375	1.1699999999999994e-277	761.0	A0LP14	A0LP14_SYNFM	Extracellular solute-binding protein, family 1				1.0		PF13343;
tr|A0LN34|A0LN34_SYNFM	A0LN34	100.0	295	0	0	1	295	1	295	4.199999999999997e-217	601.0	A0LN34	A0LN34_SYNFM	Extracellular solute-binding protein, family 3	extracellular region [GO:0005576]; membrane [GO:0016020]; outer membrane-bounded periplasmic space [GO:0030288]; ligand-gated monoatomic ion channel activity [GO:0015276]; amino acid transport [GO:0006865]			1.0	Bacterial solute-binding protein 3 family	PF00497;
tr|A0LMX6|A0LMX6_SYNFM	A0LMX6	100.0	389	0	0	1	389	1	389	1.5099999999999992e-287	787.0	A0LMX6	A0LMX6_SYNFM	Extracellular ligand-binding receptor				1.0	Leucine-binding protein family	PF13458;
tr|A0LML7|A0LML7_SYNFM	A0LML7	100.0	681	0	0	1	681	1	681	0.0	1256.0	A0LML7	A0LML7_SYNFM	K(+)-insensitive pyrophosphate-energized proton pump (EC 7.1.3.1) (Membrane-bound proton-translocating pyrophosphatase) (Pyrophosphate-energized inorganic pyrophosphatase) (H(+)-PPase)	endomembrane system [GO:0012505]; plasma membrane [GO:0005886]; diphosphate hydrolysis-driven proton transmembrane transporter activity [GO:0009678]; inorganic diphosphate phosphatase activity [GO:0004427]; magnesium ion binding [GO:0000287]	FUNCTION: Proton pump that utilizes the energy of pyrophosphate hydrolysis as the driving force for proton movement across the membrane. Generates a proton motive force. {ECO:0000256|HAMAP-Rule:MF_01129}.	7.1.3.1	3.0	H(+)-translocating pyrophosphatase (TC 3.A.10) family, K(+)-insensitive subfamily	PF03030;
tr|A0LMH5|A0LMH5_SYNFM	A0LMH5	100.0	312	0	0	1	312	1	312	2.5899999999999987e-240	661.0	A0LMH5	A0LMH5_SYNFM	Hydrogenase (NiFe) small subunit HydA (EC 1.12.99.6)	[Ni-Fe] hydrogenase complex [GO:0044569]; ferredoxin hydrogenase complex [GO:0009375]; membrane [GO:0016020]; periplasmic space [GO:0042597]; 3 iron, 4 sulfur cluster binding [GO:0051538]; 4 iron, 4 sulfur cluster binding [GO:0051539]; electron transfer activity [GO:0009055]; ferredoxin hydrogenase activity [GO:0008901]; hydrogenase (acceptor) activity [GO:0033748]; metal ion binding [GO:0046872]; anaerobic respiration [GO:0009061]		1.12.99.6	2.0	[NiFe]/[NiFeSe] hydrogenase small subunit family	PF14720;PF01058;
tr|A0LMD3|A0LMD3_SYNFM	A0LMD3	100.0	343	0	0	1	343	1	343	5.259999999999997e-242	668.0	A0LMD3	A0LMD3_SYNFM	TRAP dicarboxylate transporter, DctP subunit	outer membrane-bounded periplasmic space [GO:0030288]; transmembrane transport [GO:0055085]			1.0	Bacterial solute-binding protein 7 family	PF03480;
tr|A0LM21|A0LM21_SYNFM	A0LM21	100.0	323	0	0	1	323	1	323	1.0899999999999994e-233	645.0	A0LM21	A0LM21_SYNFM	Pyruvate ferredoxin oxidoreductase, beta subunit (EC 1.2.7.1)	pyruvate synthase activity [GO:0019164]; thiamine pyrophosphate binding [GO:0030976]		1.2.7.1	1.0		PF02775;
tr|A0LM20|A0LM20_SYNFM	A0LM20	100.0	393	0	0	1	393	1	393	5.829999999999997e-278	763.0	A0LM20	A0LM20_SYNFM	Pyruvate ferredoxin oxidoreductase, alpha subunit (EC 1.2.7.1)	pyruvate synthase activity [GO:0019164]; response to oxidative stress [GO:0006979]		1.2.7.1	1.0		PF17147;PF01855;
tr|A0LM19|A0LM19_SYNFM	A0LM19	100.0	97	0	0	1	97	1	97	9.039999999999997e-72	217.0	A0LM19	A0LM19_SYNFM	Pyruvate ferredoxin oxidoreductase, delta subunit (EC 1.2.7.1)	4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; pyruvate synthase activity [GO:0019164]		1.2.7.1	1.0		PF14697;
tr|A0LM18|A0LM18_SYNFM	A0LM18	100.0	183	0	0	1	183	1	183	3.7399999999999987e-119	344.0	A0LM18	A0LM18_SYNFM	Pyruvate ferredoxin oxidoreductase, gamma subunit (EC 1.2.7.1)	pyruvate synthase activity [GO:0019164]		1.2.7.1	1.0		PF01558;
tr|A0LLX0|A0LLX0_SYNFM	A0LLX0	100.0	701	0	0	1	701	1	701	0.0	1433.0	A0LLX0	A0LLX0_SYNFM	TonB-dependent receptor	cell outer membrane [GO:0009279]; siderophore uptake transmembrane transporter activity [GO:0015344]			1.0	TonB-dependent receptor family	PF07715;PF00593;
tr|A0LLU0|A0LLU0_SYNFM	A0LLU0	100.0	239	0	0	1	239	1	239	1.8899999999999993e-176	493.0	A0LLU0	A0LLU0_SYNFM	Ferredoxin	4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]			1.0		PF13510;PF10588;PF22117;
tr|A0LLT9|A0LLT9_SYNFM	A0LLT9	100.0	552	0	0	1	552	1	552	0.0	1118.0	A0LLT9	A0LLT9_SYNFM	NADH dehydrogenase (Quinone) (EC 1.6.5.11)	4 iron, 4 sulfur cluster binding [GO:0051539]; FMN binding [GO:0010181]; metal ion binding [GO:0046872]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]		1.6.5.11	1.0	Complex I 51 kDa subunit family	PF01257;PF01512;PF10589;PF10531;
tr|A0LLT8|A0LLT8_SYNFM	A0LLT8	100.0	190	0	0	1	190	1	190	4.9099999999999986e-132	377.0	A0LLT8	A0LLT8_SYNFM	NADH dehydrogenase (Ubiquinone), 24 kDa subunit	2 iron, 2 sulfur cluster binding [GO:0051537]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]			1.0	Complex I 24 kDa subunit family	PF01257;
tr|A0LLT0|A0LLT0_SYNFM	A0LLT0	100.0	603	0	0	1	603	1	603	0.0	1226.0	A0LLT0	A0LLT0_SYNFM	NADH dehydrogenase (Quinone) (EC 1.6.5.11)	4 iron, 4 sulfur cluster binding [GO:0051539]; FMN binding [GO:0010181]; metal ion binding [GO:0046872]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]		1.6.5.11	1.0	Complex I 51 kDa subunit family	PF01257;PF01512;PF12838;PF10589;
tr|A0LLS9|A0LLS9_SYNFM	A0LLS9	100.0	151	0	0	1	151	1	151	1.0599999999999998e-107	312.0	A0LLS9	A0LLS9_SYNFM	NADH dehydrogenase (Ubiquinone), 24 kDa subunit	2 iron, 2 sulfur cluster binding [GO:0051537]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]			1.0	Complex I 24 kDa subunit family	PF01257;
tr|A0LLE3|A0LLE3_SYNFM	A0LLE3	100.0	314	0	0	1	314	1	314	1.2099999999999995e-221	614.0	A0LLE3	A0LLE3_SYNFM	Acetyl-CoA decarbonylase/synthase delta subunit				1.0		PF03599;
tr|A0LLE2|A0LLE2_SYNFM	A0LLE2	100.0	663	0	0	1	663	1	663	0.0	1325.0	A0LLE2	A0LLE2_SYNFM	Carbon monoxide dehydrogenase (EC 1.2.7.4)	4 iron, 4 sulfur cluster binding [GO:0051539]; anaerobic carbon-monoxide dehydrogenase activity [GO:0043885]; hydroxylamine reductase activity [GO:0050418]; nickel cation binding [GO:0016151]; peroxidase activity [GO:0004601]; generation of precursor metabolites and energy [GO:0006091]; response to hydrogen peroxide [GO:0042542]		1.2.7.4	2.0		PF03063;
tr|A0LLE1|A0LLE1_SYNFM	A0LLE1	100.0	737	0	0	1	737	1	737	0.0	1504.0	A0LLE1	A0LLE1_SYNFM	CO-methylating acetyl-CoA synthase (EC 2.3.1.169)	anaerobic carbon-monoxide dehydrogenase activity [GO:0043885]; CO-methylating acetyl-CoA synthase activity [GO:0043884]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]; acetyl-CoA metabolic process [GO:0006084]		2.3.1.169	1.0		PF19436;PF03598;PF18537;
tr|A0LLD9|A0LLD9_SYNFM	A0LLD9	100.0	294	0	0	1	294	1	294	3.5799999999999976e-213	591.0	A0LLD9	A0LLD9_SYNFM	Dihydropteroate synthase, DHPS	cytosol [GO:0005829]; methionine synthase activity [GO:0008705]; methylation [GO:0032259]; pteridine-containing compound metabolic process [GO:0042558]			1.0	Vitamin-B12 dependent methionine synthase family	PF00809;
tr|A0LKR9|A0LKR9_SYNFM	A0LKR9	100.0	171	0	0	1	171	1	171	5.879999999999998e-117	337.0	A0LKR9	A0LKR9_SYNFM	Thiol peroxidase (Tpx) (EC 1.11.1.24) (Peroxiredoxin tpx) (Prx) (Thioredoxin peroxidase) (Thioredoxin-dependent peroxiredoxin)	thioredoxin peroxidase activity [GO:0008379]	FUNCTION: Thiol-specific peroxidase that catalyzes the reduction of hydrogen peroxide and organic hydroperoxides to water and alcohols, respectively. Plays a role in cell protection against oxidative stress by detoxifying peroxides. {ECO:0000256|HAMAP-Rule:MF_00269}.	1.11.1.24	2.0	Peroxiredoxin family, Tpx subfamily	PF08534;
tr|A0LKR5|A0LKR5_SYNFM	A0LKR5	100.0	538	0	0	1	538	1	538	0.0	1082.0	A0LKR5	A0LKR5_SYNFM	Fumarate hydratase class I (EC 4.2.1.2)	4 iron, 4 sulfur cluster binding [GO:0051539]; fumarate hydratase activity [GO:0004333]; metal ion binding [GO:0046872]; tricarboxylic acid cycle [GO:0006099]	FUNCTION: Catalyzes the reversible hydration of fumarate to (S)-malate. {ECO:0000256|PIRNR:PIRNR001394}.	4.2.1.2	2.0	Class-I fumarase family	PF05681;PF05683;
tr|A0LKL5|A0LKL5_SYNFM	A0LKL5	100.0	417	0	0	1	417	1	417	3.839999999999998e-302	826.0	A0LKL5	A0LKL5_SYNFM	Extracellular ligand-binding receptor	amino acid transport [GO:0006865]			1.0	Leucine-binding protein family	PF13458;
tr|A0LK41|A0LK41_SYNFM	A0A973ENL8	72.8	92	25	0	1	92	1	92	2.09e-40	138.0	A0A973ENL8	A0A973ENL8_9BACT	Antibiotic biosynthesis monooxygenase	monooxygenase activity [GO:0004497]			1.0		PF03992;
tr|A0LK40|A0LK40_SYNFM	A0LK40	100.0	130	0	0	1	130	1	130	3.2099999999999994e-92	271.0	A0LK40	A0LK40_SYNFM	Cache, type 2	plasma membrane [GO:0005886]			1.0		PF08269;
tr|A0LK38|A0LK38_SYNFM	A0LK38	100.0	90	0	0	1	90	1	90	2.1699999999999997e-51	165.0	A0LK38	A0LK38_SYNFM	Histone family protein DNA-binding protein	cytosol [GO:0005829]; DNA binding [GO:0003677]; structural constituent of chromatin [GO:0030527]; chromosome condensation [GO:0030261]			1.0	Bacterial histone-like protein family	PF00216;
tr|A0LJX5|A0LJX5_SYNFM	A0LJX5	100.0	143	0	0	1	143	1	143	1.0799999999999996e-94	279.0	A0LJX5	A0LJX5_SYNFM	Peptidoglycan-binding LysM				1.0		PF04972;PF01476;
tr|A0LJW6|A0LJW6_SYNFM	A0LJW6	100.0	1157	0	0	1	1157	1	1157	0.0	2255.0	A0LJW6	A0LJW6_SYNFM	Peptidase C11, clostripain				1.0		PF03415;
tr|A0LJT0|A0LJT0_SYNFM	A0LJT0	100.0	619	0	0	1	619	1	619	0.0	1261.0	A0LJT0	A0LJT0_SYNFM	succinate dehydrogenase (EC 1.3.5.1)	plasma membrane [GO:0005886]; electron transfer activity [GO:0009055]; flavin adenine dinucleotide binding [GO:0050660]; succinate dehydrogenase (quinone) activity [GO:0008177]; anaerobic respiration [GO:0009061]; electron transport chain [GO:0022900]		1.3.5.1	2.0	FAD-dependent oxidoreductase 2 family, FRD/SDH subfamily	PF00890;PF02910;
tr|A0LJS9|A0LJS9_SYNFM	A0LJS9	100.0	255	0	0	1	255	1	255	1.0499999999999995e-190	531.0	A0LJS9	A0LJS9_SYNFM	succinate dehydrogenase (EC 1.3.5.1)	2 iron, 2 sulfur cluster binding [GO:0051537]; 3 iron, 4 sulfur cluster binding [GO:0051538]; 4 iron, 4 sulfur cluster binding [GO:0051539]; electron transfer activity [GO:0009055]; metal ion binding [GO:0046872]; succinate dehydrogenase (quinone) activity [GO:0008177]; respiratory electron transport chain [GO:0022904]; tricarboxylic acid cycle [GO:0006099]		1.3.5.1	2.0	Succinate dehydrogenase/fumarate reductase iron-sulfur protein family	PF13085;PF13183;
tr|A0LJQ2|A0LJQ2_SYNFM	A0LJQ2	100.0	280	0	0	1	280	1	280	3.859999999999999e-210	582.0	A0LJQ2	A0LJQ2_SYNFM	Oxidoreductase FAD/NAD(P)-binding domain protein	2 iron, 2 sulfur cluster binding [GO:0051537]; flavin adenine dinucleotide binding [GO:0050660]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]; pyrimidine nucleotide biosynthetic process [GO:0006221]			1.0		PF10418;PF00970;PF00175;
tr|A0LJA1|A0LJA1_SYNFM	A0A4P8L4Q3	72.9	70	19	0	1	70	1	70	1.4899999999999998e-29	108.0	A0A4P8L4Q3	A0A4P8L4Q3_9BACT	Dodecin domain-containing protein				1.0		PF07311;
tr|A0LJ87|A0LJ87_SYNFM	A0LJ87	100.0	1009	0	0	1	1009	1	1009	0.0	1953.0	A0LJ87	A0LJ87_SYNFM	4Fe-4S ferredoxin, iron-sulfur binding domain protein	4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]			1.0	HdrA family	PF12831;PF00037;PF12838;PF07992;
tr|A0LJ85|A0LJ85_SYNFM	A0LJ85	100.0	72	0	0	1	72	1	72	2.39e-40	136.0	A0LJ85	A0LJ85_SYNFM	F420-non-reducing hydrogenase iron-sulfur subunit D domain-containing protein	iron-sulfur cluster binding [GO:0051536]; oxidoreductase activity [GO:0016491]			1.0		PF02662;
tr|A0LJ84|A0LJ84_SYNFM	A0LJ84	100.0	372	0	0	1	372	1	372	2.6199999999999986e-268	737.0	A0LJ84	A0LJ84_SYNFM	4Fe-4S ferredoxin-type domain-containing protein	plasma membrane [GO:0005886]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]			1.0		PF02754;PF13183;
tr|A0LJ81|A0LJ81_SYNFM	A0LJ81	100.0	135	0	0	1	135	1	135	3.039999999999999e-97	285.0	A0LJ81	A0LJ81_SYNFM	Molybdopterin oxidoreductase Fe4S4 region	membrane [GO:0016020]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; NADH dehydrogenase activity [GO:0003954]; respiratory electron transport chain [GO:0022904]			1.0		PF04879;PF00384;
